"name","wikidata","commons","website","image","link_commons","link_de","link_en","link_fr","link_count","long","lat","timestamp"
"Schweizerisches Militärmuseum Full","Q16859293","Schweizerisches Militärmuseum Full","http://www.militaer-museum.ch",,"https://commons.wikimedia.org/wiki/Category:Schweizerisches_Milit%C3%A4rmuseum_Full","https://de.wikipedia.org/wiki/Schweizerisches_Milit%C3%A4rmuseum_Full","https://en.wikipedia.org/wiki/Schweizerisches_Milit%C3%A4rmuseum_Full",,2,"8.1919","47.6086",2020-01-11 11:52:05
"musée du vélo de Brügg","Q16964727",,"http://www.velo-museum.ch",,"https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_v%C3%A9lo_de_Br%C3%BCgg",,,,5,"7.2827","47.1248",2020-01-11 11:52:05
"Gewerbemuseum Basel","Q17038057","Petersgraben 52, Basel",,"http://commons.wikimedia.org/wiki/Special:FilePath/Gewerbemuseum%20Eingang.jpg","gsw","https://commons.wikimedia.org/wiki/Category:Gewerbemuseum_Basel","https://de.wikipedia.org/wiki/Gewerbemuseum_Basel",,9,"7.584012","47.55743",2020-01-11 11:52:05
"Swiss Customs Museum","Q1725173","Swiss Customs Museum","http://www.zollmuseum.admin.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Swiss%20Customs%20Museum.jpg","es","https://commons.wikimedia.org/wiki/Category:Swiss_Customs_Museum","https://de.wikipedia.org/wiki/Schweizerisches_Zollmuseum","https://en.wikipedia.org/wiki/Swiss_Customs_Museum",13,"9.02108","45.99935",2020-01-11 11:52:05
"Kirchner Museum Davos","Q1743358","Kirchner Museum","http://www.kirchnermuseum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kirchnermuseum2.jpg","https://commons.wikimedia.org/wiki/Category:Kirchner_Museum","https://de.wikipedia.org/wiki/Kirchner_Museum_Davos","nl",,2,"9.8267","46.8002",2020-01-11 11:52:05
"Höhlenmühlen von Le Locle","Q174740","Moulins souterrains du Col-des-Roches","http://www.lesmoulins.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Picswiss%20Moulins%20souterrains%20Col-des-Roches.jpg","eo","https://commons.wikimedia.org/wiki/Category:Moulins_souterrains_du_Col-des-Roches","https://de.wikipedia.org/wiki/H%C3%B6hlenm%C3%BChlen_von_Le_Locle","https://fr.wikipedia.org/wiki/Moulins_souterrains_du_Col-des-Roches",9,"6.72136","47.049",2020-01-11 11:52:05
"La Congiunta","Q1751306",,,,"https://commons.wikimedia.org/wiki/Category:La_Congiunta","https://de.wikipedia.org/wiki/La_Congiunta",,,12,"8.87041667","46.40563889",2020-01-11 11:52:05
"Ghisla Art Collection","Q17631489",,"http://www.ghisla-art.ch",,"https://it.wikipedia.org/wiki/Ghisla_Art_Collection",,,,2,"8.799879","46.169168",2020-01-11 11:52:05
"Münzkabinett und Antikensammlung der Stadt Winterthur","Q1773583","Villa Bühler (Winterthur)","http://www.muenzkabinett.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Villa%20B%C3%BChler-Egg%20sowie%20M%C3%BCnzkabinett%20und%20Antikensammlung%2C%20Lindstrasse%208%20in%20Winterthur%202011-09-08%2015-48-00.jpg","https://de.wikipedia.org/wiki/M%C3%BCnzkabinett_und_Antikensammlung_der_Stadt_Winterthur",,,,7,"8.73105","47.5031",2020-01-11 11:52:05
"Fort Reuenthal","Q177419","Festung A 4263","http://www.festungsmuseum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Eingang%20Festung%20Reuenthal%20IMG%201607.jpg","https://commons.wikimedia.org/wiki/Category:Festung_A_4263","https://de.wikipedia.org/wiki/Festung_Reuenthal","https://en.wikipedia.org/wiki/Fort_Reuenthal","https://fr.wikipedia.org/wiki/Fort_de_Reuenthal",3,"8.20201","47.60378",2020-01-11 11:52:05
"KULTURAMA Museum des Menschen","Q1791619",,"http://www.kulturama.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kulturama%20Zuerich-Hottingen.jpg","https://de.wikipedia.org/wiki/Kulturama",,,,5,"8.55565","47.3688",2020-01-11 11:52:05
"Kunsthalle Winterthur","Q1792423",,"http://www.kunsthallewinterthur.ch",,"https://de.wikipedia.org/wiki/Kunsthalle_Winterthur",,,,5,"8.72905","47.4996",2020-01-11 11:52:05
"Kunsthalle Zürich","Q1792425",,"http://www.kunsthallezurich.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kunsthalle%20Zuerich.jpg","https://de.wikipedia.org/wiki/Kunsthalle_Z%C3%BCrich","https://en.wikipedia.org/wiki/Kunsthalle_Z%C3%BCrich","nl","ru",7,"8.5249","47.3894",2020-01-11 11:52:05
"Kunsthaus Baselland","Q1792438","Kunsthaus Baselland","http://www.kunsthausbaselland.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Oppenheimer%2C%2033-D.%20Installationsansicht.jpg","gsw","https://commons.wikimedia.org/wiki/Category:Kunsthaus_Baselland","https://de.wikipedia.org/wiki/Kunsthaus_Baselland",,8,"7.6232","47.5409",2020-01-11 11:52:05
"Kunsthaus Langenthal","Q1792443",,"http://www.kunsthauslangenthal.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kunsthaus%20Langenthal%202008.jpg","https://de.wikipedia.org/wiki/Kunsthaus_Langenthal",,,,3,"7.789222222","47.211944444",2020-01-11 11:52:05
"Kunstmuseum Luzern","Q1792543","Kunstmuseum Luzern","http://www.kunstmuseumluzern.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kunstmuseum%20Luzern%202013.jpg","https://commons.wikimedia.org/wiki/Category:Kunstmuseum_Luzern","https://de.wikipedia.org/wiki/Kunstmuseum_Luzern",,,2,"8.311944444","47.050277777",2020-01-11 11:52:05
"St. Gallen museum of art","Q1792552","Kunstmuseum St. Gallen","http://www.kunstmuseumsg.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Art%20Museum%20St%20Gallen%20May%202011.jpg","https://commons.wikimedia.org/wiki/Category:Kunstmuseum_St._Gallen","https://de.wikipedia.org/wiki/Kunstmuseum_St._Gallen","https://it.wikipedia.org/wiki/Kunstmuseum_St._Gallen",,7,"9.38158","47.4278",2020-01-11 11:52:05
"Kunstmuseum des Kantons Thurgau","Q1792557","Kunstmuseum Thurgau","http://www.kunstmuseum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/KuMu%20Thurgau%20J%20Kosuth%20Bibliothek%201.JPG","https://commons.wikimedia.org/wiki/Category:Kunstmuseum_Thurgau","https://de.wikipedia.org/wiki/Kunstmuseum_Thurgau",,,2,"8.86691","47.58355",2020-01-11 11:52:05
"Kunstmuseum Liechtenstein","Q1792561","Kunstmuseum Liechtenstein","http://www.kunstmuseum.li","http://commons.wikimedia.org/wiki/Special:FilePath/Kunstmuseum%20Liechtenstein%2C%20Vaduz.jpg","es","fi","gl","gsw",9,"9.5225","47.139444",2020-01-11 11:52:05
"Bruno Weber Park","Q18018874","Bruno Weber Skulpturenpark","http://www.bruno-weber.com/","http://commons.wikimedia.org/wiki/Special:FilePath/2014%20Bruno%20Weber%20Park%20-%20Wassergarten%2C%20Wassergartenhaus%20und%20Fl%C3%BCgelhund%20...%20hoffentlich%20mit%20Wiederer%C3%B6ffnung%20nach%20Oktober%202014-10-17%2015-15-50.JPG","https://commons.wikimedia.org/wiki/Category:Bruno_Weber_Skulpturenpark","https://de.wikipedia.org/wiki/Bruno_Weber_Park","https://en.wikipedia.org/wiki/Bruno_Weber_Park",,0,"8.52003","47.3132",2020-01-11 11:52:05
"Museo comunale d'arte moderna","Q18019535","Museo comunale d'arte (Fondazione Marianne Werefkin)","http://www.museoascona.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Ascona%20musee%20communal%202011-07-10%2014%2027%2053%20PICT3229.JPG","https://commons.wikimedia.org/wiki/Category:Museo_comunale_d%27arte_(Fondazione_Marianne_Werefkin)",,,,2,"8.76719","46.1557",2020-01-11 11:52:05
"Tavel House","Q18030640","Tavel House","http://institutions.ville-geneve.ch/fr/mah/lieux-dexposition/maison-tavel/","http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Tavel%20%28Mus%C3%A9e%29.jpg","https://de.wikipedia.org/wiki/Maison_Tavel","https://fr.wikipedia.org/wiki/Maison_Tavel","https://it.wikipedia.org/wiki/Casa_Tavel","pt",2,"6.14713","46.20137",2020-01-11 11:52:05
"Verkehrsdrehscheibe Schweiz und unser Weg zum Meer","Q1806119","Verkehrsdrehscheibe Schweiz und unser Weg zum Meer","http://www.verkehrsdrehscheibe.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Basel%20Verkehrsdrehscheibe%202009-05-31.jpg","https://commons.wikimedia.org/wiki/Category:Verkehrsdrehscheibe_Schweiz_und_unser_Weg_zum_Meer","https://de.wikipedia.org/wiki/Verkehrsdrehscheibe_Schweiz_und_unser_Weg_zum_Meer",,,4,"7.589327777","47.582641666",2020-01-11 11:52:05
"Museum Tinguely","Q180904","Tinguely Museum","http://www.tinguely.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Basel%20Museum%20Tinguely%202008-5-31.jpg","es","gsw","https://commons.wikimedia.org/wiki/Category:Tinguely_Museum","https://de.wikipedia.org/wiki/Museum_Tinguely",6,"7.612222","47.559167",2020-01-11 11:52:05
"Torre Belvedere","Q18202197","Torre Belvedere","https://www.pronatura-gr.ch/de/maloja","http://commons.wikimedia.org/wiki/Special:FilePath/Torre%20Belvedere.JPG","https://commons.wikimedia.org/wiki/Category:Torre_Belvedere","https://de.wikipedia.org/wiki/Torre_Belvedere",,,3,"9.69073963","46.40143967",2020-01-11 11:52:05
"Richard-Wagner-Museum","Q18221786","Richard-Wagner-Haus, Tribschen","http://www.richard-wagner-museum.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Tribschen-Wagner-Museum-Klavier-Raum.jpg","https://commons.wikimedia.org/wiki/Category:Richard-Wagner-Haus,_Tribschen","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Richard-Wagner_(Lucerne)","ja","nl",8,"8.32814","47.0412",2020-01-11 11:52:05
"Kunsthaus Zug","Q18410543","Kunsthaus Zug","http://www.kunsthauszug.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kunsthaus%20Zug.jpg","gsw","https://commons.wikimedia.org/wiki/Category:Kunsthaus_Zug","https://de.wikipedia.org/wiki/Kunsthaus_Zug","ru",1,"8.517413","47.164907",2020-01-11 11:52:05
"Historisches Museum Baden","Q18625677","Historisches Museum Baden","http://www.museum.baden.ch",,"https://commons.wikimedia.org/wiki/Category:Historisches_Museum_Baden","https://de.wikipedia.org/wiki/Historisches_Museum_Baden",,,3,"8.310848","47.4733",2020-01-11 11:52:05
"Museum Wetzikon","Q18629299","Museum Wetzikon","http://www.museum-wetzikon.ch",,"https://commons.wikimedia.org/wiki/Category:Museum_Wetzikon","https://de.wikipedia.org/wiki/Museum_Wetzikon",,,10,"8.796522755","47.32617687",2020-01-11 11:52:05
"Ortsmuseum Sust","Q18629584","Sust Horgen","http://www.horgen.ch/ortsmuseum","http://commons.wikimedia.org/wiki/Special:FilePath/Sust%20Horgen.JPG","https://commons.wikimedia.org/wiki/Category:Sust_Horgen","https://de.wikipedia.org/wiki/Ortsmuseum_Sust",,,9,"8.599538","47.261168",2020-01-11 11:52:05
"Stiftung Brasilea","Q18631238","Stiftung Brasilea",,,"https://commons.wikimedia.org/wiki/Category:Stiftung_Brasilea","https://de.wikipedia.org/wiki/Stiftung_Brasilea",,,4,"7.588162","47.586139",2020-01-11 11:52:05
"Swiss Foundation of Photography","Q18643284","Fotostiftung Schweiz","http://www.fotostiftung.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Fotostiftung%20Schweiz%2C%20Gr%C3%BCzenstrasse%2045%202011-09-08%2015-07-24.jpg","https://commons.wikimedia.org/wiki/Category:Fotostiftung_Schweiz","https://de.wikipedia.org/wiki/Fotostiftung_Schweiz","https://fr.wikipedia.org/wiki/Fondation_suisse_pour_la_photographie",,5,"8.7383","47.4958",2020-01-11 11:52:05
"Museum Burghalde Lenzburg","Q18707611","Burghalde, Lenzburg","http://www.museumburghalde.ch",,"gsw","https://de.wikipedia.org/wiki/Museum_Burghalde_Lenzburg",,,1,"8.183074","47.385655",2020-01-11 11:52:05
"Zentralbibliothek Zürich","Q190260","Zentralbibliothek Zürich","http://www.zb.uzh.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Zentralbibliothek%20Z%C3%BCrich%20%26%20Predigernturm%20-%20M%C3%BChlegasse%202011-08-01%2015-22-44%20ShiftN2.jpg","es","gsw","https://commons.wikimedia.org/wiki/Category:Zentralbibliothek_Z%C3%BCrich","https://de.wikipedia.org/wiki/Zentralbibliothek_Z%C3%BCrich",12,"8.545277777","47.374166666",2020-01-11 11:52:05
"Zentrum Paul Klee","Q191189","Zentrum Paul Klee","http://www.zpk.org","http://commons.wikimedia.org/wiki/Special:FilePath/Paul-klee-zentrum-ansicht-zoom.jpg","el","gsw","https://commons.wikimedia.org/wiki/Category:Zentrum_Paul_Klee","https://de.wikipedia.org/wiki/Zentrum_Paul_Klee",6,"7.473889","46.949167",2020-01-11 11:52:05
"Museum of History","Q19362412","Museum Zofingen","http://www.zofingen.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20zofingen.jpg","https://commons.wikimedia.org/wiki/Category:Museum_Zofingen",,,,3,"7.946668158","47.29052659",2020-01-11 11:52:05
"Museum Appenzell","Q19362419","Museum Appenzell","http://www.museum.ai.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Hanisefs%20Appenzeller%205251.JPG","https://commons.wikimedia.org/wiki/Category:Museum_Appenzell",,,,2,"9.409811111","47.3309",2020-01-11 11:52:05
"Historisches Museum","Q19362436","Historisches Museum, Herisau","http://www.museumherisau.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Historisches%20Museum%20Eingangs-Platz.jpg","https://commons.wikimedia.org/wiki/Category:Historisches_Museum,_Herisau",,,,10,"9.27888","47.3856",2020-01-11 11:52:05
"Appenzeller Volkskunde-Museum","Q19362445","Appenzeller Volkskunde-Museum","http://www.appenzeller-museum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Stein%20Appenzeller-Volkskunde-Museum%20Eingang.JPG","https://commons.wikimedia.org/wiki/Category:Appenzeller_Volkskunde-Museum",,,,7,"9.34461","47.3729",2020-01-11 11:52:05
"Appenzeller Brauchtumsmuseum","Q19362457","Appenzeller Brauchtumsmuseum Urnäsch","http://www.museum-urnaesch.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Urn%C3%A4sch%20alte%20Apotheke%202.JPG","https://commons.wikimedia.org/wiki/Category:Appenzeller_Brauchtumsmuseum_Urn%C3%A4sch",,,,12,"9.2828","47.317359",2020-01-11 11:52:05
"Weinbauernhof, Spiezbergstrasse","Q19362708","Weinbauernhof, Spiezbergstrasse",,"http://commons.wikimedia.org/wiki/Special:FilePath/Spiez%20020%20Rebbaumuseum.jpg","https://commons.wikimedia.org/wiki/Category:Weinbauernhof,_Spiezbergstrasse",,,,0,"7.684013888","46.690805555",2020-01-11 11:52:05
"Swiss Army Museum Society","Q19362727","Swiss Army Museum Society","http://www.stiftung-ham.ch",,"https://commons.wikimedia.org/wiki/Category:Swiss_Army_Museum_Society",,,,9,"7.607511111","46.761388888",2020-01-11 11:52:05
"Kunsthalle Ziegelhütte","Q19439354","Kunsthalle Ziegelhütte","http://www.kunsthalleziegelhuette.ch",,"https://commons.wikimedia.org/wiki/Category:Kunsthalle_Ziegelh%C3%BCtte","https://de.wikipedia.org/wiki/Kunsthalle_Ziegelh%C3%BCtte",,,2,"9.411448","47.328216",2020-01-11 11:52:05
"Museum of Fine Arts Berne","Q194622","Kunstmuseum Bern","https://www.kunstmuseumbern.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Bern%20Kunstmuseum%201.jpg","es","gsw","https://commons.wikimedia.org/wiki/Category:Kunstmuseum_Bern","https://de.wikipedia.org/wiki/Kunstmuseum_Bern",0,"7.443333333","46.951111111",2020-01-11 11:52:05
"Kunstmuseum Basel","Q194626","Kunstmuseum Basel","http://www.kunstmuseumbasel.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Basel%20-%202017%20-%20Kunstmuseum%20Basel%20-%20Altbau.jpg","br","ca","cs","es",11,"7.594167","47.554167",2020-01-11 11:52:05
"Museum.BL","Q1954396",,,"http://commons.wikimedia.org/wiki/Special:FilePath/Liestal%202014%20Kantonsmuseum.jpg","gsw","https://de.wikipedia.org/wiki/Museum.BL",,,6,"7.7355","47.4851",2020-01-11 11:52:05
"Museum Bärengasse","Q1954411","Museum Bärengasse","http://www.stadt-zuerich.ch/baerengasse","http://commons.wikimedia.org/wiki/Special:FilePath/Museum-baerengasse-532.jpg","https://commons.wikimedia.org/wiki/Category:Museum_B%C3%A4rengasse","https://de.wikipedia.org/wiki/Museum_B%C3%A4rengasse",,,8,"8.53652","47.3697",2020-01-11 11:52:05
"Museum Lindengut","Q1954464","Lindengut","http://www.museum-lindengut.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Picswiss%20ZH-13-23.jpg","https://commons.wikimedia.org/wiki/Category:Lindengut","https://de.wikipedia.org/wiki/Museum_Lindengut",,,4,"8.735","47.5002",2020-01-11 11:52:05
"Kunstmuseum Appenzell","Q1954467","Kunstmuseum Appenzell","http://www.kunstmuseumappenzell.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kunstmuseum%20Appenzell%20-%20Das%20Kunstmuseum%20Appenzell%20von%20Norden%20aus.jpg","https://commons.wikimedia.org/wiki/Category:Kunstmuseum_Appenzell","https://de.wikipedia.org/wiki/Kunstmuseum_Appenzell","pl",,11,"9.4115","47.3282",2020-01-11 11:52:05
"Museum Regiunal Surselva","Q1954482","Museum Regiunal Surselva","http://www.museumregiunal.ch","http://commons.wikimedia.org/wiki/Special:FilePath/MuseumRegiunalSurselva01.JPG","https://de.wikipedia.org/wiki/Museum_Regiunal_Surselva",,,,7,"9.20362","46.7737",2020-01-11 11:52:05
"Schmelzra S-charl museum","Q1954485","Schmelzra S-charl museum","https://www.schmelzra.ch",,"https://commons.wikimedia.org/wiki/Category:Schmelzra_S-charl_museum","https://de.wikipedia.org/wiki/Museum_Schmelzra",,,10,"10.32619","46.71762",2020-01-11 11:52:05
"Museum of Communication","Q1954633","Museum für Kommunikation Bern","https://www.mfk.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20f%C3%BCr%20Kommunikation%20DSC04993.jpg","https://commons.wikimedia.org/wiki/Category:Museum_f%C3%BCr_Kommunikation_Bern","https://de.wikipedia.org/wiki/Museum_f%C3%BCr_Kommunikation_Bern","https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_communication",,3,"7.450094444","46.941838888",2020-01-11 11:52:05
"Museum für Musikautomaten Seewen SO","Q1954656","Museum für Musikautomaten, Seewen","http://www.musikautomaten.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20f%C3%BCr%20Musikautomaten%2C%20Seewen%2001%2010.jpg","https://commons.wikimedia.org/wiki/Category:Museum_f%C3%BCr_Musikautomaten,_Seewen","https://de.wikipedia.org/wiki/Museum_f%C3%BCr_Musikautomaten","nl",,6,"7.661944444","47.440277777",2020-01-11 11:52:05
"Museum zu Allerheiligen Schaffhausen","Q1954786","Museum zu Allerheiligen (Schaffhausen)","http://www.allerheiligen.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20zu%20Allerheiligen%208.jpg","https://commons.wikimedia.org/wiki/Category:Museum_zu_Allerheiligen_(Schaffhausen)","https://de.wikipedia.org/wiki/Museum_zu_Allerheiligen",,,4,"8.635888888","47.694833333",2020-01-11 11:52:05
"Musée et Chiens du Saint-Bernard","Q1955751","Musée et Chiens du Saint-Bernard","http://www.museesaintbernard.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20fa%C3%A7ade%20ext%C3%A9rieure.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_et_Chiens_du_Saint-Bernard","https://de.wikipedia.org/wiki/Barryland_%E2%80%93_Mus%C3%A9e_et_Chiens_du_Saint-Bernard","https://fr.wikipedia.org/wiki/Barryland_-_Mus%C3%A9e_et_chiens_du_Saint-Bernard",,5,"7.07416","46.0953",2020-01-11 11:52:05
"Musée d'ethnographie de Genève","Q1955752","Musée d'ethnographie de Genève","http://www.meg-geneve.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20d%27ethnographie%20de%20Gen%C3%A8ve%20%2832665256617%29.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_d%27ethnographie_de_Gen%C3%A8ve","https://de.wikipedia.org/wiki/Mus%C3%A9e_d%E2%80%99ethnographie_de_Gen%C3%A8ve","https://en.wikipedia.org/wiki/Mus%C3%A9e_d%27ethnographie_de_Gen%C3%A8ve","https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27ethnographie_de_Gen%C3%A8ve",10,"6.137313888","46.197797222",2020-01-11 11:52:05
"Nationalparkzentrum","Q1969112",,"http://www.nationalpark.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Zernez-Nationalparkhaus.jpg","https://de.wikipedia.org/wiki/Nationalparkhaus_Zernez",,,,7,"10.095361111","46.699333333",2020-01-11 11:52:05
"Naturama Aargau","Q1970000","Naturama, Aarau","http://www.naturama.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Naturama%20Sammlung.jpg","https://commons.wikimedia.org/wiki/Category:Naturama,_Aarau","https://de.wikipedia.org/wiki/Naturama",,,3,"8.051469675","47.39256543",2020-01-11 11:52:05
"Naturmuseum Solothurn","Q1970398","Naturmuseum Solothurn","http://www.naturmuseum-so.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Naturmuseum%20Solothurn.jpg","https://commons.wikimedia.org/wiki/Category:Naturmuseum_Solothurn","https://de.wikipedia.org/wiki/Naturmuseum_Solothurn",,,8,"7.539345","47.20728",2020-01-11 11:52:05
